#,word,score,origin,syllables,best_synonym,best_synonym_score,synonym_wins,synonym_improvement,pos,articulations,three_plus_syllables,stress_on_first,uses_m,uses_l,uses_good_consonants,no_weak_consonants,three_manners_of_articulation,short_vowels_only,front_vowels_first,low_vowels_first
6958,bare,30,Old English,1,desolate,80,TRUE,50,NN,APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
7086,arise,0,Middle English,2,rebel,50,TRUE,50,NN,SIBILANT_FRICATIVE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7116,survive,10,Anglo-Norman,2,outlast,60,TRUE,50,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7168,closure,40,Old French,2,settlement,90,TRUE,50,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
7181,dirt,20,Middle English,1,scandal,70,TRUE,50,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
7385,boom,10,Dutch,1,blast,60,TRUE,50,NN,NASAL|STOP,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7409,batch,30,Middle English,1,muckle,80,TRUE,50,NN,SIBILANT_AFFRICATE|STOP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
7470,sage,20,Old French,1,salvia,70,TRUE,50,NN,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7478,booth,0,Old Norse,1,cubicle,50,TRUE,50,NN,NON_SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7500,gather,10,Middle English,2,conglomerate,60,TRUE,50,NN,FRICATIVE|STOP,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7584,fool,10,Middle English,1,slang,60,TRUE,50,NN,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7590,observe,10,French,2,celebrate,60,TRUE,50,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
7787,dig,30,Middle English,1,slam,80,TRUE,50,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
8024,shade,20,Old English,1,subtlety,70,TRUE,50,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
8284,buck,30,Middle English,1,clam,80,TRUE,50,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
8525,bye,10,English,1,pass,60,TRUE,50,NN,STOP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8657,rage,20,Old French,1,madness,70,TRUE,50,NN,SIBILANT_AFFRICATE|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
8847,bite,20,Old English,1,morsel,70,TRUE,50,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
8862,brook,20,Middle English,1,stomach,70,TRUE,50,NN,APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
9142,petite,10,French,2,diminutive,60,TRUE,50,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9157,worm,10,Middle English,1,wrestle,60,TRUE,50,NN,NASAL|APPROXIMANT,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9428,rebound,20,Old French,2,backlash,70,TRUE,50,NN,NASAL|STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
9573,pursuit,10,Old French,2,interest,60,TRUE,50,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9623,hunger,10,Old English,2,lust,60,TRUE,50,NN,NASAL|STOP,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9797,bolt,20,Middle English,1,smack,70,TRUE,50,NN,LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9807,favor,10,Anglo-Norman,2,privilege,60,TRUE,50,NN,NON_SIBILANT_FRICATIVE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9847,cope,10,Middle English,1,grapple,60,TRUE,50,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9874,virtue,10,Middle English,2,merit,60,TRUE,50,NN,NON_SIBILANT_FRICATIVE|SIBILANT_AFFRICATE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9875,burst,10,Middle English,1,fusillade,60,TRUE,50,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9919,crude,20,Middle English,1,primitive,70,TRUE,50,NN,APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
74,now,30,Middle English,1,immediately,70,TRUE,40,RB,NASAL,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
110,state,30,Latin,1,land,70,TRUE,40,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
111,year,30,Middle English,1,class,70,TRUE,40,NN,APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
118,world,30,Middle English,1,man,70,TRUE,40,NN,LATERAL_APPROXIMANT|STOP|APPROXIMANT,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
122,go,0,Middle English,1,run,40,TRUE,40,VB,STOP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128,music,40,Anglo-Norman,2,medicine,80,TRUE,40,NN,SIBILANT_FRICATIVE|NASAL|STOP|APPROXIMANT,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
136,post,10,Middle French,1,brand,50,TRUE,40,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
147,support,30,Old French,2,sustenance,70,TRUE,40,NN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
156,well,30,Old English,1,intimately,70,TRUE,40,RB,LATERAL_APPROXIMANT|APPROXIMANT,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
199,life,20,Middle English,1,liveliness,60,TRUE,40,NN,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
202,way,10,Old English,1,style,50,TRUE,40,NN,APPROXIMANT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
223,report,10,Anglo-Norman,2,composition,50,TRUE,40,NN,STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
225,member,20,Middle English,2,extremity,60,TRUE,40,NN,NASAL|STOP,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
227,line,40,Old English,1,melody,80,TRUE,40,NN,LATERAL_APPROXIMANT|NASAL,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
244,design,20,Old French,2,plan,60,TRUE,40,NN,SIBILANT_FRICATIVE|NASAL|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
258,subject,30,English,2,discipline,70,TRUE,40,NN,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
271,check,30,Old French,1,discipline,70,TRUE,40,NN,SIBILANT_AFFRICATE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
282,open,20,Old English,2,clear,60,TRUE,40,JJ,NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
286,case,30,Middle English,1,example,70,TRUE,40,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
316,end,40,Middle English,1,terminal,80,TRUE,40,NN,NASAL|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
342,shop,10,Middle English,1,rat,50,TRUE,40,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
344,board,20,Middle English,1,plank,60,TRUE,40,NN,APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
360,account,30,Anglo-Norman,2,calculate,70,TRUE,40,NN,NASAL|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
367,form,40,Middle English,1,mannequin,80,TRUE,40,NN,NON_SIBILANT_FRICATIVE|NASAL|APPROXIMANT,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
401,low,20,Old English,1,small,60,TRUE,40,JJ,LATERAL_APPROXIMANT,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
417,food,10,Middle English,1,nutrient,50,TRUE,40,NN,NON_SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
431,teen,30,Old English,1,adolescent,70,TRUE,40,NN,NASAL|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
433,stock,30,Old English,1,commonplace,70,TRUE,40,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
438,join,10,Old French,1,articulation,50,TRUE,40,NN,SIBILANT_AFFRICATE|NASAL,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
449,estate,30,Anglo-Norman,2,land,70,TRUE,40,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
455,gay,10,Middle English,1,merry,50,TRUE,40,NN,STOP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
458,category,30,Middle French,4,class,70,TRUE,40,NN,APPROXIMANT|STOP,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
463,table,30,Middle English,2,tabulate,70,TRUE,40,NN,LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
480,human,30,Middle French,2,man,70,TRUE,40,NN,NASAL|APPROXIMANT,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
507,study,30,Middle English,2,discipline,70,TRUE,40,NN,SIBILANT_FRICATIVE|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
515,play,20,Middle English,1,drama,60,TRUE,40,NN,LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
531,person,30,Anglo-Norman,2,mortal,70,TRUE,40,NN,SIBILANT_FRICATIVE|NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
554,give,20,Middle English,1,establish,60,TRUE,40,VB,NON_SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
568,key,30,Middle English,1,cardinal,70,TRUE,40,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
569,body,20,Middle English,2,consistence,60,TRUE,40,NN,STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
570,young,20,Middle English,1,untested,60,TRUE,40,JJ,NASAL|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
576,paper,10,Anglo-Norman,2,composition,50,TRUE,40,NN,STOP,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
590,gift,30,Old Norse,1,talent,70,TRUE,40,NN,NON_SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
603,issue,10,Old French,2,consequence,50,TRUE,40,NN,SIBILANT_FRICATIVE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
604,range,30,Middle English,1,straddle,70,TRUE,40,NN,SIBILANT_AFFRICATE|NASAL|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
607,court,30,Old French,1,solicit,70,TRUE,40,NN,APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
612,light,40,Old English,1,luminance,80,TRUE,40,NN,LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
630,picture,20,English,2,impression,60,TRUE,40,NN,SIBILANT_AFFRICATE|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
641,space,20,Anglo-Norman,1,blank,60,TRUE,40,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
683,try,30,Middle English,1,sample,70,TRUE,40,NN,APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
691,head,30,Middle English,1,principal,70,TRUE,40,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
717,trade,30,Middle English,1,patronage,70,TRUE,40,NN,APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
747,lot,40,Old English,1,muckle,80,TRUE,40,NN,LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
779,region,30,Anglo-Norman,2,realm,70,TRUE,40,NN,SIBILANT_AFFRICATE|NASAL|APPROXIMANT,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
826,cheap,10,Middle English,1,crummy,50,TRUE,40,NN,SIBILANT_AFFRICATE|STOP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
835,rock,30,Middle Dutch,1,rock-and-roll,70,TRUE,40,NN,STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
846,usually,40,English,4,commonly,80,TRUE,40,RB,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|APPROXIMANT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
908,receive,20,Middle English,2,welcome,60,TRUE,40,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
909,domain,30,Middle English,2,land,70,TRUE,40,NN,NASAL|STOP,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
968,speed,20,Middle English,1,accelerate,60,TRUE,40,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1021,force,30,Middle English,1,forcefulness,70,TRUE,40,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
1037,stop,20,Middle English,1,diaphragm,60,TRUE,40,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1051,soon,20,Middle English,1,presently,60,TRUE,40,RB,SIBILANT_FRICATIVE|NASAL,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1060,apply,20,English,2,utilize,60,TRUE,40,VB,LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1073,mind,40,Middle English,1,intellect,80,TRUE,40,NN,NASAL|STOP,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1105,union,20,Old French,2,matrimony,60,TRUE,40,NN,NASAL|APPROXIMANT,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1113,fine,30,Middle English,2,mulct,70,TRUE,40,NN,NON_SIBILANT_FRICATIVE|NASAL,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1117,hour,10,Middle English,1,minute,50,TRUE,40,NN,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1138,kind,30,Old English,1,tolerant,70,TRUE,40,NN,NASAL|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1152,machine,20,Middle French,2,automobile,60,TRUE,40,NN,SIBILANT_FRICATIVE|NASAL,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1194,mode,30,French,1,modality,70,TRUE,40,NN,NASAL|STOP,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1233,idea,40,Latin,3,estimate,80,TRUE,40,NN,STOP,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1251,voice,10,Middle English,1,articulation,50,TRUE,40,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1273,deal,40,Middle English,1,muckle,80,TRUE,40,NN,LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
1274,hold,20,Middle English,1,moderate,60,TRUE,40,NN,LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1336,transfer,20,Latin,2,transplant,60,TRUE,40,NN,SIBILANT_FRICATIVE|APPROXIMANT|NON_SIBILANT_FRICATIVE|NASAL|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1345,ground,30,Old English,1,land,70,TRUE,40,NN,NASAL|APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1392,boy,0,Middle English,1,son,40,TRUE,40,NN,STOP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1430,authority,30,Middle English,4,dominance,70,TRUE,40,NN,NON_SIBILANT_FRICATIVE|STOP|APPROXIMANT,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1522,pop,10,English,1,kill,50,TRUE,40,NN,STOP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1542,deep,20,Middle English,1,recondite,60,TRUE,40,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1569,pack,40,Middle English,1,multitude,80,TRUE,40,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
1604,rape,20,Middle English,1,violate,60,TRUE,40,NN,STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1617,break,20,Middle English,1,relegate,60,TRUE,40,NN,APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1639,dark,30,Middle English,1,sullen,70,TRUE,40,NN,APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1655,host,10,Old French,1,emcee,50,TRUE,40,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1665,repair,30,English,2,animate,70,TRUE,40,NN,STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1691,father,10,Middle English,2,generate,50,TRUE,40,NN,NON_SIBILANT_FRICATIVE|FRICATIVE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1719,peace,20,Middle English,1,peacefulness,60,TRUE,40,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1735,hear,20,Old English,1,listen,60,TRUE,40,NN,APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1766,flow,10,Old English,1,flux,50,TRUE,40,NN,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1783,frame,40,Middle English,1,skeleton,80,TRUE,40,NN,NON_SIBILANT_FRICATIVE|NASAL|APPROXIMANT,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1813,guy,10,Old French,1,hombre,50,TRUE,40,NN,STOP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1853,firm,10,German,1,fast,50,TRUE,40,NN,NON_SIBILANT_FRICATIVE|NASAL,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,motion,30,Anglo-Norman,2,motility,70,TRUE,40,NN,SIBILANT_FRICATIVE|NASAL,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,goal,10,Middle English,1,finish,50,TRUE,40,NN,LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,wind,30,Old English,1,malarkey,70,TRUE,40,NN,NASAL|STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1941,coffee,20,Italian,2,chocolate,60,TRUE,40,NN,NON_SIBILANT_FRICATIVE|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,root,20,Middle English,1,ancestor,60,TRUE,40,NN,STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2010,count,30,Middle English,1,calculate,70,TRUE,40,NN,NASAL|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
2041,exercise,30,Latin,3,example,70,TRUE,40,NN,SIBILANT_FRICATIVE|STOP,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2064,walk,20,Middle English,1,pass,60,TRUE,40,NN,STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2157,drop,20,Old English,1,dismiss,60,TRUE,40,NN,APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2167,theme,20,Old French,1,stem,60,TRUE,40,NN,NON_SIBILANT_FRICATIVE|NASAL,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2198,suggest,30,Latin,2,intimate,70,TRUE,40,NN,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
2201,serve,10,Middle English,1,function,50,TRUE,40,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2241,chain,20,Middle English,1,strand,60,TRUE,40,NN,SIBILANT_AFFRICATE|NASAL,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2253,reach,20,Middle English,1,pass,60,TRUE,40,NN,SIBILANT_AFFRICATE|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2281,dollar,40,Dutch,2,clam,80,TRUE,40,NN,LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2340,fort,30,Middle French,1,garrison,70,TRUE,40,NN,NON_SIBILANT_FRICATIVE|STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
2371,direction,30,Latin,3,management,70,TRUE,40,NN,SIBILANT_FRICATIVE|NASAL|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2385,brain,30,Middle English,1,mentality,70,TRUE,40,NN,NASAL|APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
