#,word,score,origin,syllables,best_synonym,best_synonym_score,synonym_wins,synonym_improvement,pos,articulations,three_plus_syllables,stress_on_first,uses_m,uses_l,uses_good_consonants,no_weak_consonants,three_manners_of_articulation,short_vowels_only,front_vowels_first,low_vowels_first
255,dvd,20.0,Undefined,1,videodisk,50.0,True,30.0,NN,NON_SIBILANT_FRICATIVE|STOP,False,False,False,False,True,False,False,False,True,False
256,shipping,40.0,Undefined,2,send,50.0,True,10.0,NN,SIBILANT_FRICATIVE|NASAL|STOP,False,True,False,False,False,False,True,True,True,False
257,reserved,20.0,Undefined,2,,-1.0,False,0.0,VBN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|STOP|APPROXIMANT,False,False,False,False,True,False,True,False,False,False
258,subject,30.0,English,2,discipline,70.0,True,40.0,NN,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|STOP,False,False,False,False,True,False,True,True,False,False
260,forum,50.0,Latin,2,,-1.0,False,0.0,NN,NON_SIBILANT_FRICATIVE|NASAL|APPROXIMANT,False,True,True,False,True,False,True,True,False,False
261,family,70.0,Latin,3,syndicate,70.0,False,0.0,NN,NON_SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT,True,True,True,True,False,False,True,False,True,True
262,l,40.0,Undefined,1,lambert,50.0,True,10.0,NN,LATERAL_APPROXIMANT,False,False,False,True,False,True,False,True,True,False
263,long,20.0,Middle English,1,,-1.0,False,0.0,RB,LATERAL_APPROXIMANT|NASAL,False,False,False,True,False,False,False,True,False,False
264,based,20.0,Undefined,1,,-1.0,False,0.0,VBN,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,False,False,False,True,False
265,w,40.0,Undefined,1,wolfram,60.0,True,20.0,NN,LATERAL_APPROXIMANT|APPROXIMANT|STOP,False,False,False,True,True,False,True,False,False,True
266,code,20.0,French,1,codification,40.0,True,20.0,NN,STOP,False,False,False,False,True,True,False,False,False,False
267,show,0.0,Middle English,1,demonstrate,70.0,True,70.0,NN,SIBILANT_FRICATIVE,False,False,False,False,False,False,False,False,False,False
268,o,10.0,Undefined,1,oxygen,50.0,True,40.0,NN,,False,False,False,False,False,True,False,False,False,False
269,even,30.0,Old English,2,still,60.0,True,30.0,RB,NON_SIBILANT_FRICATIVE|NASAL,False,True,False,False,True,False,False,False,True,False
270,black,50.0,Middle English,1,calamitous,80.0,True,30.0,JJ,LATERAL_APPROXIMANT|STOP,False,False,False,True,True,False,False,True,True,True
271,check,30.0,Old French,1,discipline,70.0,True,40.0,NN,SIBILANT_AFFRICATE|STOP,False,False,False,False,True,False,False,True,True,False
272,special,50.0,Undefined,2,limited,90.0,True,40.0,JJ,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,False,True,False,True,True,False,True,True,False,False
273,prices,30.0,Undefined,1,terms,30.0,False,0.0,NNS,SIBILANT_FRICATIVE|APPROXIMANT|STOP,False,False,False,False,True,False,True,False,False,True
274,website,30.0,Undefined,2,site,30.0,False,0.0,NN,SIBILANT_FRICATIVE|STOP|APPROXIMANT,False,True,False,False,True,False,True,False,False,False
275,index,60.0,Latin,2,forefinger,40.0,False,-20.0,NN,SIBILANT_FRICATIVE|NASAL|STOP,False,True,False,False,True,True,True,True,True,False
276,being,20.0,Undefined,2,,-1.0,False,0.0,VBG,NASAL|STOP,False,True,False,False,False,False,False,False,True,False
277,women,40.0,Old English,2,,-1.0,False,0.0,NNS,NASAL|APPROXIMANT,False,True,True,False,True,False,False,True,False,False
278,much,30.0,Middle English,1,,-1.0,False,0.0,JJ,SIBILANT_AFFRICATE|NASAL,False,False,True,False,False,False,False,True,False,True
279,sign,30.0,Old French,1,mansion,50.0,True,20.0,NN,SIBILANT_FRICATIVE|NASAL,False,False,False,False,True,True,False,False,False,True
280,file,20.0,Old English,1,register,50.0,True,30.0,NN,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT,False,False,False,True,False,False,False,False,False,True
281,link,50.0,Undefined,1,connection,50.0,False,0.0,NN,LATERAL_APPROXIMANT|STOP|NASAL,False,False,False,True,True,False,True,True,True,False
282,open,20.0,Old English,2,clear,60.0,True,40.0,JJ,NASAL|STOP,False,True,False,False,True,False,False,False,False,False
283,today,20.0,Undefined,2,,-1.0,False,0.0,NN,STOP,False,False,False,False,True,True,False,False,False,False
284,technology,40.0,Ancient Greek,4,engineering,60.0,True,20.0,NN,SIBILANT_AFFRICATE|NASAL|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,False,True,False,False,False
285,south,20.0,Undefined,1,dixieland,70.0,True,50.0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE,False,False,False,False,True,False,False,False,False,True
286,case,30.0,Middle English,1,example,70.0,True,40.0,NN,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,True,False,False,True,False
287,project,30.0,Undefined,2,plan,60.0,True,30.0,NN,SIBILANT_AFFRICATE|APPROXIMANT|STOP,False,True,False,False,True,False,True,False,False,False
288,same,40.0,Middle English,1,,-1.0,False,0.0,JJ,SIBILANT_FRICATIVE|NASAL,False,False,True,False,True,True,False,False,True,False
289,pages,10.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|STOP,False,False,False,False,False,False,True,False,False,False
291,version,30.0,Middle French,2,translation,60.0,True,30.0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL,False,True,False,False,True,False,True,False,False,False
292,section,40.0,Undefined,2,segment,50.0,True,10.0,NN,SIBILANT_FRICATIVE|NASAL|STOP,False,True,False,False,True,False,True,True,False,False
293,own,20.0,Middle English,1,,-1.0,False,0.0,JJ,NASAL,False,False,False,False,True,True,False,False,False,False
294,found,30.0,Middle French,1,plant,60.0,True,30.0,NN,NON_SIBILANT_FRICATIVE|NASAL|STOP,False,False,False,False,True,False,True,False,False,True
295,sports,30.0,Undefined,1,athletics,60.0,True,30.0,NNS,SIBILANT_FRICATIVE|APPROXIMANT|STOP,False,False,False,False,True,False,True,True,False,False
296,house,20.0,Middle English,1,family,70.0,True,50.0,NN,SIBILANT_FRICATIVE,False,False,False,False,True,False,False,False,False,True
297,related,60.0,Undefined,3,,-1.0,False,0.0,JJ,LATERAL_APPROXIMANT|STOP|APPROXIMANT,True,False,False,True,True,True,True,False,True,False
298,security,30.0,Middle English,4,protection,50.0,True,20.0,NN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,True,False,False,False,True,False,True,False,False,False
300,g,10.0,Undefined,1,gram,60.0,True,50.0,NN,SIBILANT_AFFRICATE,False,False,False,False,False,False,False,False,True,False
301,county,30.0,Undefined,2,,-1.0,False,0.0,NN,NASAL|STOP,False,True,False,False,True,True,False,False,False,False
302,american,70.0,Undefined,4,,-1.0,False,0.0,JJ,NASAL|STOP|APPROXIMANT,True,False,True,False,True,True,True,True,False,True
303,photo,20.0,Undefined,2,photograph,50.0,True,30.0,NN,NON_SIBILANT_FRICATIVE|STOP,False,True,False,False,True,False,False,False,False,False
304,game,20.0,Middle English,1,lame,40.0,True,20.0,NN,NASAL|STOP,False,False,True,False,False,False,False,False,True,False
305,members,30.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|STOP,False,True,True,False,False,False,True,False,False,False
306,power,10.0,Middle English,2,index,60.0,True,50.0,NN,STOP,False,True,False,False,False,False,False,False,False,False
308,care,40.0,Middle English,1,maintenance,70.0,True,30.0,NN,APPROXIMANT|STOP,False,False,False,False,True,True,False,True,True,False
309,network,30.0,Undefined,2,net,40.0,True,10.0,NN,NASAL|APPROXIMANT|STOP,False,True,False,False,True,False,True,False,False,False
310,down,30.0,Old English,1,downwardly,50.0,True,20.0,RB,NASAL|STOP,False,False,False,False,True,True,False,False,False,True
311,computer,40.0,English,3,calculator,50.0,True,10.0,NN,NASAL|APPROXIMANT|STOP,True,False,True,False,True,False,True,False,False,False
312,systems,50.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|STOP,False,True,True,False,True,False,True,True,False,False
314,total,40.0,Middle English,2,entire,20.0,False,-20.0,JJ,LATERAL_APPROXIMANT|STOP,False,True,False,True,True,True,False,False,False,False
315,place,40.0,Middle English,1,localize,60.0,True,20.0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,False,False,False,True,True,False,True,False,True,False
316,end,40.0,Middle English,1,terminal,80.0,True,40.0,NN,NASAL|STOP,False,False,False,False,True,True,False,True,True,False
317,following,40.0,Undefined,3,,-1.0,False,0.0,VBG,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|NASAL,True,True,False,True,False,False,True,False,False,False
318,download,50.0,English,2,,-1.0,False,0.0,NN,NASAL|LATERAL_APPROXIMANT|STOP,False,True,False,True,True,True,True,False,False,False
319,h,10.0,Undefined,1,hydrogen,50.0,True,40.0,NN,SIBILANT_AFFRICATE,False,False,False,False,False,False,False,False,True,False
323,access,50.0,Undefined,2,admission,70.0,True,20.0,NN,SIBILANT_FRICATIVE|STOP,False,True,False,False,True,True,False,True,True,False
324,think,40.0,Middle English,1,recollect,70.0,True,30.0,NN,NON_SIBILANT_FRICATIVE|NASAL|STOP,False,False,False,False,True,False,True,True,True,False
325,north,30.0,Undefined,1,n,40.0,True,10.0,NN,NON_SIBILANT_FRICATIVE|NASAL|APPROXIMANT,False,False,False,False,True,False,True,True,False,False
326,resources,30.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|APPROXIMANT,False,True,False,False,True,False,False,False,True,False
327,current,30.0,Middle English,2,,-1.0,False,0.0,JJ,NASAL|STOP,False,True,False,False,True,True,False,False,False,False
328,posts,10.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,False,False,False,False,False
329,big,20.0,Undefined,1,magnanimous,60.0,True,40.0,JJ,STOP,False,False,False,False,False,False,False,True,True,False
330,media,60.0,Undefined,3,,-1.0,False,0.0,NNS,NASAL|STOP,True,True,True,False,True,True,False,False,True,False
331,law,30.0,Old English,1,constabulary,60.0,True,30.0,NN,LATERAL_APPROXIMANT,False,False,False,True,False,True,False,True,False,False
332,control,40.0,Middle English,2,dominance,70.0,True,30.0,NN,NASAL|APPROXIMANT|LATERAL_APPROXIMANT|STOP,False,False,False,True,True,True,True,False,False,False
333,water,20.0,Middle English,2,irrigate,40.0,True,20.0,NN,STOP|APPROXIMANT,False,True,False,False,True,False,False,False,False,False
334,history,40.0,Undefined,3,chronicle,70.0,True,30.0,NN,SIBILANT_FRICATIVE|STOP,True,True,False,False,True,False,False,False,True,False
335,pictures,30.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|STOP,False,True,False,False,True,False,True,False,False,False
336,size,20.0,Middle English,1,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE,False,False,False,False,True,False,False,False,False,True
337,art,30.0,Undefined,1,artistry,60.0,True,30.0,NN,STOP|APPROXIMANT,False,False,False,False,True,True,False,False,False,True
338,personal,60.0,Middle English,3,,-1.0,False,0.0,JJ,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,True,True,False,True,True,False,True,False,True,False
340,including,50.0,Undefined,3,,-1.0,False,0.0,VBG,NASAL|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,False,True,False,True,False
341,guide,20.0,Undefined,1,templet,70.0,True,50.0,NN,STOP,False,False,False,False,True,False,False,False,False,True
342,shop,10.0,Middle English,1,rat,50.0,True,40.0,NN,SIBILANT_FRICATIVE|STOP,False,False,False,False,False,False,False,False,False,True
343,directory,30.0,Middle English,4,,-1.0,False,0.0,NN,STOP,True,False,False,False,True,True,False,False,False,False
344,board,20.0,Middle English,1,plank,60.0,True,40.0,NN,APPROXIMANT|STOP,False,False,False,False,True,False,False,True,False,False
345,location,40.0,Latin,3,emplacement,60.0,True,20.0,NN,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,False,True,False,False,False
346,change,20.0,Undefined,1,modify,60.0,True,40.0,NN,SIBILANT_AFFRICATE|NASAL,False,False,False,False,True,False,False,False,True,False
347,white,20.0,Middle English,1,,-1.0,False,0.0,JJ,STOP|APPROXIMANT,False,False,False,False,True,False,False,False,False,True
348,text,40.0,Old French,1,schoolbook,40.0,False,0.0,NN,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,True,False,True,True,False
349,small,60.0,Middle English,1,humble,60.0,False,0.0,JJ,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT,False,False,True,True,True,True,True,True,False,False
350,rating,40.0,Undefined,2,rat,50.0,True,10.0,NN,NASAL|STOP|APPROXIMANT,False,True,False,False,True,False,True,False,True,False
351,rate,30.0,Middle English,1,rank,50.0,True,20.0,NN,STOP|APPROXIMANT,False,False,False,False,True,True,False,False,True,False
352,government,60.0,Middle English,3,governance,50.0,False,-10.0,NN,NON_SIBILANT_FRICATIVE|NASAL|STOP,True,True,True,False,True,False,True,False,False,True
353,children,50.0,Middle English,2,,-1.0,False,0.0,NNS,APPROXIMANT|NASAL|LATERAL_APPROXIMANT|STOP|SIBILANT_AFFRICATE,False,True,False,True,True,False,True,True,False,False
355,usa,20.0,Undefined,1,america,70.0,True,50.0,NN,SIBILANT_FRICATIVE|APPROXIMANT,False,False,False,False,True,False,False,False,True,False
356,return,30.0,Middle English,2,pass,60.0,True,30.0,NN,NASAL|STOP|APPROXIMANT,False,False,False,False,True,True,True,False,False,False
357,students,40.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|STOP,False,True,False,False,True,True,True,False,False,False
358,v,10.0,Undefined,1,quintuplet,70.0,True,60.0,NN,NON_SIBILANT_FRICATIVE,False,False,False,False,False,False,False,False,True,False
359,shopping,20.0,Undefined,2,rat,50.0,True,30.0,NN,SIBILANT_FRICATIVE|NASAL|STOP,False,True,False,False,False,False,True,False,False,False
360,account,30.0,Anglo-Norman,2,calculate,70.0,True,40.0,NN,NASAL|STOP,False,False,False,False,True,True,False,False,False,True
361,times,40.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|STOP,False,False,True,False,True,False,True,False,False,True
362,sites,30.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,True,False,False,False,True
363,level,30.0,Middle English,2,dismantle,90.0,True,60.0,NN,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT,False,True,False,True,False,False,False,True,False,False
364,digital,70.0,Latin,3,,-1.0,False,0.0,NN,SIBILANT_AFFRICATE|LATERAL_APPROXIMANT|STOP,True,True,False,True,True,False,True,True,False,True
365,profile,40.0,French,2,visibility,50.0,True,10.0,NN,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|APPROXIMANT|STOP,False,True,False,True,True,False,True,False,False,False
366,previous,50.0,Undefined,3,former,40.0,False,-10.0,JJ,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|APPROXIMANT|STOP,True,True,False,False,True,False,True,False,True,False
367,form,40.0,Middle English,1,mannequin,80.0,True,40.0,NN,NON_SIBILANT_FRICATIVE|NASAL|APPROXIMANT,False,False,True,False,True,False,True,True,False,False
368,events,40.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL|STOP,False,False,False,False,True,False,True,True,True,False
369,love,30.0,Middle English,1,passion,50.0,True,20.0,NN,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT,False,False,False,True,False,False,False,True,False,True
370,old,30.0,Middle English,1,previous,50.0,True,20.0,JJ,LATERAL_APPROXIMANT|STOP,False,False,False,True,True,True,False,False,False,False
371,john,20.0,Undefined,1,lavatory,50.0,True,30.0,NN,SIBILANT_AFFRICATE|NASAL,False,False,False,False,True,False,False,False,False,True
372,main,40.0,Old English,1,independent,40.0,False,0.0,JJ,NASAL,False,False,True,False,True,True,False,False,True,False
373,call,40.0,Middle English,1,address,60.0,True,20.0,NN,LATERAL_APPROXIMANT|STOP,False,False,False,True,True,True,False,True,False,False
374,hours,0.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE,False,False,False,False,False,False,False,False,False,False
375,image,30.0,Undefined,2,paradigm,60.0,True,30.0,NN,SIBILANT_AFFRICATE|NASAL,False,True,True,False,False,False,False,True,False,False
376,department,50.0,French,3,section,40.0,False,-10.0,NN,NASAL|APPROXIMANT|STOP,True,False,True,False,True,False,True,False,False,True
377,title,50.0,Latin,2,entitle,60.0,True,10.0,NN,LATERAL_APPROXIMANT|STOP,False,True,False,True,True,True,False,False,False,True
378,description,50.0,Latin,3,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,True,False,False,False,True,False,True,True,True,False
379,non,30.0,Undefined,1,,-1.0,False,0.0,NN,NASAL,False,False,False,False,True,True,False,False,False,True
380,k,30.0,Undefined,1,kelvin,50.0,True,20.0,NN,STOP,False,False,False,False,True,True,False,False,True,False
381,y,10.0,Undefined,1,yttrium,70.0,True,60.0,NN,APPROXIMANT,False,False,False,False,False,False,False,False,False,True
382,insurance,40.0,Undefined,3,policy,60.0,True,20.0,NN,SIBILANT_FRICATIVE|NASAL|APPROXIMANT,True,False,False,False,True,False,True,True,False,False
384,why,10.0,Undefined,1,,-1.0,False,0.0,WRB,APPROXIMANT,False,False,False,False,False,False,False,False,False,True
385,shall,40.0,Old English,1,,-1.0,False,0.0,MD,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT,False,False,False,True,False,False,False,True,True,True
386,property,30.0,Undefined,3,dimension,60.0,True,30.0,NN,APPROXIMANT|STOP,True,True,False,False,True,False,False,False,False,False
387,class,70.0,French,1,stratum,70.0,False,0.0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,False,False,False,True,True,True,True,True,True,True
388,cd,30.0,Undefined,1,candela,80.0,True,50.0,NN,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,True,False,False,True,False
389,still,60.0,Old English,1,nonetheless,60.0,False,0.0,RB,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,False,False,False,True,True,True,True,True,True,False
390,money,40.0,Middle English,2,,-1.0,False,0.0,NN,NASAL,False,True,True,False,True,True,False,False,False,False
391,quality,60.0,Undefined,3,character,50.0,False,-10.0,NN,LATERAL_APPROXIMANT|APPROXIMANT|STOP,True,True,False,True,True,False,True,False,False,True
393,listing,60.0,Undefined,2,list,60.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,False,True,False,True,True,False,True,True,True,False
394,content,30.0,Old French,2,message,50.0,True,20.0,NN,NASAL|STOP,False,True,False,False,True,True,False,False,False,False
395,country,40.0,Middle English,2,land,70.0,True,30.0,NN,NASAL|APPROXIMANT|STOP,False,True,False,False,True,True,True,False,False,False
396,private,40.0,Latin,2,individual,60.0,True,20.0,JJ,NON_SIBILANT_FRICATIVE|APPROXIMANT|STOP,False,True,False,False,True,False,True,False,False,True
397,little,50.0,Middle English,2,trivial,60.0,True,10.0,JJ,LATERAL_APPROXIMANT|STOP,False,True,False,True,True,True,False,True,False,False
398,visit,40.0,Latin,2,inflict,50.0,True,10.0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|STOP,False,True,False,False,True,False,True,True,False,False
399,save,20.0,Undefined,1,economize,50.0,True,30.0,VB,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE,False,False,False,False,True,False,False,False,True,False
400,tools,30.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,False,False,False,True,True,False,True,False,False,False
401,low,20.0,Old English,1,small,60.0,True,40.0,JJ,LATERAL_APPROXIMANT,False,False,False,True,False,True,False,False,False,False
402,reply,30.0,Undefined,2,answer,30.0,False,0.0,NN,LATERAL_APPROXIMANT|STOP|APPROXIMANT,False,False,False,True,True,False,True,False,False,False
403,customer,70.0,Undefined,3,client,60.0,False,-10.0,NN,SIBILANT_FRICATIVE|NASAL|STOP,True,True,True,False,True,True,True,False,False,True
